"MUSYM","Index","Year","Sheet_ID","Date","Date_survey_started","Survey","No","Time","Y","X","SVL_mm","Color","Nuptial_Pads","gravid","Sex","Adjusted_sex","Mass","COMMENTS","LOCAL_NAME","FORM_NAME","ALLIAN_SCI","ALLIAN_ENG","ASSOC_SCI","AREASYMBOL","MUKEY","Soil_description","Top_layer","Middle_layer","Parent_material","Drainage","Hydric_soil_group","Hydric_soil","lineOrig"
"29B",857,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",32,"-",4118750,364410,51.1,"GY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",446
"29B",858,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",33,"-",4118728,364426,43.3,"GY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",447
"29B",859,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",34,"-",4118787,364420,50.6,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",448
"29B",861,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",36,"-",4118760,364443,50.7,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",449
"29B",862,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",37,"-",4118760,364443,40.7,"DY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",450
"29B",864,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",39,"-",4118779,364429,49.4,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",451
"29B",865,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",40,"-",4118779,364427,61.3,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",452
"29B",866,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",41,"-",4118741,364434,42.8,"GY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",453
"29B",867,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",42,"-",4118781,364470,48.3,"GY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",454
"29B",868,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",43,"-",4118798,364466,63.4,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",455
"29B",869,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",44,"-",4118786,364474,33.8,"GY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",456
"29B",870,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",45,"-",4118816,364453,51.2,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",457
"29B",873,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",48,"-",4118793,364485,46,"DY","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",458
"29B",874,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",49,"-",4118809,364472,46.5,"DY","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",459
"29B",875,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",50,"-",4118809,364472,55.5,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",460
"29B",876,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",51,"-",4118790,364474,44.4,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",461
"29B",877,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",52,"-",4118815,364471,46,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",462
"29B",878,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",53,"-",4118790,364474,50.6,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",463
"29B",879,2016,"SCTR-21-JUN-2016-01","21-Jun-16","21-Jun-16","7",54,"-",4118818,364460,53.7,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",464
"29B",880,2016,"SCTR-01-JUL-2016-01","1-Jul-16","1-Jul-16","8",1,"-",4118847,364408,45.9,"DY","N","Y","F","F","11.2","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",465
"29B",882,2016,"SCTR-01-JUL-2016-01","1-Jul-16","1-Jul-16","8",3,"-",4118981,364445,50.4,"GY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",466
"29B",884,2016,"SCTR-01-JUL-2016-01","1-Jul-16","1-Jul-16","8",5,"-",4118995,364457,51.8,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",467
"29B",888,2016,"SCTR-01-JUL-2016-01","1-Jul-16","1-Jul-16","8",9,"-",4119008,364468,55.7,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",468
"29B",889,2016,"SCTR-01-JUL-2016-01","1-Jul-16","1-Jul-16","8",10,"-",4119032,364468,47.7,"DY","Y","N","M","M","11.2","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",469
"29B",892,2016,"SCTR-01-JUL-2016-01","1-Jul-16","1-Jul-16","8",13,"-",4119092,364469,53.7,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",470
"29B",894,2016,"SCTR-01-JUL-2016-01","1-Jul-16","1-Jul-16","8",15,"-",4119173,364505,53.7,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",471
