MUSYM,Index,Year,Sheet_ID,Date,Date_survey_started,Survey,No,Time,Y,X,SVL_mm,Color,Nuptial_Pads,gravid,Sex,Adjusted_sex,Mass,COMMENTS,LOCAL_NAME,FORM_NAME,ALLIAN_SCI,ALLIAN_ENG,ASSOC_SCI,AREASYMBOL,MUKEY,Soil_description,Top_layer,Middle_layer,Parent_material,Drainage,Hydric_soil_group,Hydric_soil,lineOrig,Dist_to_breeding_pool,Dist_to_wetland,Dist_to_meadow
29B,1804,2017,SCTR-18-May-2017-01,18-May-17,18-May-17,5,31,2238,4118616,364319,49.7,Y,Y,N,M,M,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,807,212.9380424,104.4216316,491.5279519
29B,1441,2017,SCTR-16- MAY-2017-01,16-May-17,16-May-17,3,21,2148,4119876,364210,46.1,GY,N,N,SNBA,NBA,,,Mesic Mixed Hardwood Forest,Lowland or submontane cold-deciduous forest,Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance,American Beech - Northern Red Oak - White Oak Forest Alliance,"Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest",VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,808,373.6800437,114.6383101,206.6177727
29B,1563,2017,SCTR-16-May-2017-04,16-May-17,16-May-17,3,41,2336,4119994,364548,40,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,809,221.2516475,253.4982039,5.717248099
29B,1564,2017,SCTR-16-May-2017-04,16-May-17,16-May-17,3,42,2337,4119995,364555,31.7,G,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,810,221.6833645,256.6832918,5.399279108
29B,1565,2017,SCTR-16-May-2017-04,16-May-17,16-May-17,3,43,2339,4120001,364550,36.5,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,811,228.0424621,260.7702535,12.22378126
29B,1445,2017,SCTR-16- MAY-2017-01,16-May-17,16-May-17,3,25,2155,4119847,364274,42,Y,Y FAINT,N,M,M,,,Mesic Mixed Hardwood Forest,Lowland or submontane cold-deciduous forest,Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance,American Beech - Northern Red Oak - White Oak Forest Alliance,"Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest",VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,812,304.3543731,71.06002202,138.8016484
29B,1024,2017,SCTR-11-MAY-2017-01,11-May-17,11-May-17,1,1,2109,4118573,364298,61.6,DY,Y,N,M,M,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,813,260.7701075,112.9677558,539.271934
29B,1569,2017,SCTR-16-May-2017-04,16-May-17,16-May-17,3,47,2352,4120003,364557,38.4,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,814,229.5519936,264.9028771,12.888401
29B,1570,2017,SCTR-16-May-2017-04,16-May-17,16-May-17,3,48,2355,4120002,364573,46.5,Y,Y,N,M,M,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,815,228.2469407,269.0697469,11
29B,1571,2017,SCTR-16-May-2017-04,16-May-17,16-May-17,3,49,2356,4120002,364574,38.5,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,816,228.2650343,269.3141105,11
29B,1572,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,50,2,4120001,364583,41.8,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,817,227.6264072,270.4949233,9.933970495
29B,1573,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,51,3,4120007,364588,46.5,Y,Y,N,M,M,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,818,233.9620162,277.5163579,15.87733562
29B,1574,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,52,6,4120010,364594,43.7,DY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,819,237.5003545,281.8638903,18.80963962
29B,1303,2017,SCTR-14-MAY-2017-03,15-May-17,14-May-17,2,93,26,4120163,365004,35.7,G,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,820,143.3955117,107.7011686,13.82012642
29B,1576,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,54,12,4120020,364598,36.2,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,821,247.8805523,292.5302244,28.46336395
29B,1577,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,55,14,4120000,364608,41.2,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,822,229.4932417,275.5011766,6.88491463
29B,1578,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,56,18,4120007,364630,51.1,Y,Y,N,M,M,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,823,240.9734039,287.558139,8.171538553
29B,1579,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,57,20,4120004,364628,43.6,Y,Y,N,M,M,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,824,237.5689998,284.1669668,6.028231529
29B,1580,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,58,21,4120012,364631,38.8,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,825,246.0652065,292.6522161,12.53551355
29B,1581,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,59,24,4120006,364638,48.6,Y,Y,N,M,M,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,826,242.1509434,288.4998618,4.516143999
29B,1582,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,60,26,4119993,364635,42.9,Y,Y,N,M,M,,,Cultural Meadow,Medium-tall sod temperate or subpolar grassland,Dactylis glomerata - Rumex acetosella Herbaceous Alliance,Orchard Grass - Common Sheep Sorrel Herbaceous Alliance,Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,827,228.8328777,275.1596255,0
29B,1583,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,61,35,4120015,364656,37.8,G,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,828,246.2065821,301.542459,6.775924436
29B,1584,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,62,37,4120014,364662,38.1,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,829,240.5757105,302.0097841,3.752810256
29B,1585,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,63,38,4120022,364662,43.5,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,830,238.8949184,309.7752538,11.25402141
29B,1586,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,64,39,4120003,364655,42.1,GY,N,N,SNBA,S,,,Cultural Meadow,Medium-tall sod temperate or subpolar grassland,Dactylis glomerata - Rumex acetosella Herbaceous Alliance,Orchard Grass - Common Sheep Sorrel Herbaceous Alliance,Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,831,244.6953433,289.6514001,0
29B,1587,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,65,41,4120030,364660,38,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,832,239.4462696,317.0637801,19.08335465
29B,1588,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,66,42,4120024,364650,37.6,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,833,250.3174708,308.8468954,17.30024977
29B,1589,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,67,47,4120028,364674,33.3,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,834,225.9844552,318.4836812,8.665933909
29B,1590,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,68,49,4120032,364669,37.6,G,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,835,230.2411236,321.1646139,14.92853516
29B,1591,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,69,50,4120041,364675,36.3,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,836,223.0353594,331.3429299,19.11791059
29B,1592,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,70,53,4120034,364667,37.3,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,837,231.9118222,322.6252605,17.74304796
29B,1593,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,71,54,4120023,364673,39.3,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,838,227.9109705,313.3899022,5.431105894
29B,1594,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,72,55,4120030,364669,36.6,G,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,839,230.5654558,319.2232465,13.38117369
29B,1595,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,73,56,4120031,364668,33.6,GY,N,N,SNBA,S,,,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,840,231.3881727,319.9535698,14.78843009
29B,1596,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,74,110,4119720,364652,49.1,DY,Y,N,M,M,,,Mesic Mixed Hardwood Forest,Lowland or submontane cold-deciduous forest,Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance,American Beech - Northern Red Oak - White Oak Forest Alliance,"Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest",VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,841,98.62867914,15.05313306,13.29026224
29B,1184,2017,SCTR-11-MAY-2017-04,12-May-17,11-May-17,1,70,15,4118433,364850,48.4,GY,N,Y,F,F,,2 HYCI,Successional Tuliptree - Loblolly Pine Forest,Lowland or submontane cold-deciduous forest,Liriodendron tulipifera Forest Alliance,Tuliptree Forest Alliance,Liriodendron tulipifera - Pinus taeda Forest,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,842,567.7885593,198.8794773,372.9609712
29B,1598,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,76,116,4119723,364669,38.1,GY,N,N,SNBA,S,,,Mesic Mixed Hardwood Forest,Lowland or submontane cold-deciduous forest,Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance,American Beech - Northern Red Oak - White Oak Forest Alliance,"Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest",VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,843,111.8616311,24.64567213,7.005649841
29B,1599,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,77,117,4119720,364668,41.4,GY,N,N,SNBA,S,,,Mesic Mixed Hardwood Forest,Lowland or submontane cold-deciduous forest,Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance,American Beech - Northern Red Oak - White Oak Forest Alliance,"Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest",VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,844,112.3776567,21.50314796,10.08175231
29B,1600,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,78,118,4119722,364655,38.9,GY,N,N,SNBA,S,,,Mesic Mixed Hardwood Forest,Lowland or submontane cold-deciduous forest,Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance,American Beech - Northern Red Oak - White Oak Forest Alliance,"Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest",VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,845,100.1059579,17.89264339,10.72454176
29B,1601,2017,SCTR-16-May-2017-04,17-May-17,16-May-17,3,79,121,4119720,364662,41.8,DY,N,N,SNBA,S,,,Mesic Mixed Hardwood Forest,Lowland or submontane cold-deciduous forest,Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance,American Beech - Northern Red Oak - White Oak Forest Alliance,"Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest",VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,846,107.1484777,18.9824048,11.26659234
29B,1602,2017,SCTR-17-May-2017-01,17-May-17,17-May-17,4,1,2122,4118916,366457,50.8,DY,N,Y,F,F,,,Cultural Meadow,Medium-tall sod temperate or subpolar grassland,Dactylis glomerata - Rumex acetosella Herbaceous Alliance,Orchard Grass - Common Sheep Sorrel Herbaceous Alliance,Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,847,60.84681885,481.519543,0
29B,1603,2017,SCTR-17-May-2017-01,17-May-17,17-May-17,4,2,2125,4118862,366418,49,DY,N,Y,F,F,,,Cultural Meadow,Medium-tall sod temperate or subpolar grassland,Dactylis glomerata - Rumex acetosella Herbaceous Alliance,Orchard Grass - Common Sheep Sorrel Herbaceous Alliance,Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation,VA695,120821,"Slagle fine sandy loam, 2 to 6 percent slopes",fine sandy loam,sandy clay loam,marine deposits,moderately well drained,C,No,848,126.9323015,456.7953309,0
